Version,"AdRotate Professional",5.26.2
id,advert_name,bannercode,imagetype,image_url,enable_stats,show_everyone,show_desktop,show_mobile,show_tablet,show_ios,show_android,weight,autodelete,autodisable,budget,click_rate,impression_rate,state_required,geo_cities,geo_states,geo_countries,schedule_start,schedule_end
,300X250-106-OffTheGridMediumRectangle-907485-General,"&lt;a rel=&quot;sponsored&quot; href=&quot;https://track.flexlinkspro.com/g.ashx?foid=156099.20789.907485&amp;trid=1410543.229944&amp;foc=11&amp;fot=9999&amp;fos=6&quot;&gt;&lt;img src=&quot;http://www.avantlink.com/gbi/20789/907485/132893/160597/image.jpg&quot; /&gt;&lt;/a&gt;",,http://www.avantlink.com/gbi/20789/907485/132893/160597/image.jpg,Y,Y,Y,Y,Y,Y,Y,2,Y,N,0,0,0,N,a:0:{},a:0:{},"a:23:{i:0;s:2:""US"";i:1;s:2:""CA"";i:2;s:2:""MX"";i:3;s:2:""GT"";i:4;s:2:""BZ"";i:5;s:2:""HN"";i:6;s:2:""SV"";i:7;s:2:""NI"";i:8;s:2:""CR"";i:9;s:2:""PA"";i:10;s:2:""CO"";i:11;s:2:""VE"";i:12;s:2:""EC"";i:13;s:2:""PE"";i:14;s:2:""BR"";i:15;s:2:""BO"";i:16;s:2:""PY"";i:17;s:2:""UY"";i:18;s:2:""AR"";i:19;s:2:""CL"";i:20;s:2:""DO"";i:21;s:2:""JM"";i:22;s:2:""TT"";}",1605571200,2145830400
,300X250-107-WholesaleMarineFreeShippingMediumRectangle1-969277-General,"&lt;a rel=&quot;sponsored&quot; href=&quot;https://track.flexlinkspro.com/g.ashx?foid=156099.22445.969277&amp;trid=1410543.229949&amp;foc=11&amp;fot=9999&amp;fos=6&quot;&gt;&lt;img src=&quot;http://www.avantlink.com/gbi/22445/969277/132893/160597/image.jpg&quot; /&gt;&lt;/a&gt;",,http://www.avantlink.com/gbi/22445/969277/132893/160597/image.jpg,Y,Y,Y,Y,Y,Y,Y,2,Y,N,0,0,0,N,a:0:{},a:0:{},"a:23:{i:0;s:2:""US"";i:1;s:2:""CA"";i:2;s:2:""MX"";i:3;s:2:""GT"";i:4;s:2:""BZ"";i:5;s:2:""HN"";i:6;s:2:""SV"";i:7;s:2:""NI"";i:8;s:2:""CR"";i:9;s:2:""PA"";i:10;s:2:""CO"";i:11;s:2:""VE"";i:12;s:2:""EC"";i:13;s:2:""PE"";i:14;s:2:""BR"";i:15;s:2:""BO"";i:16;s:2:""PY"";i:17;s:2:""UY"";i:18;s:2:""AR"";i:19;s:2:""CL"";i:20;s:2:""DO"";i:21;s:2:""JM"";i:22;s:2:""TT"";}",1634083200,2145830400
,300X250-107-WholesaleMarineFreeShippingMediumRectangle2-969297-General,"&lt;a rel=&quot;sponsored&quot; href=&quot;https://track.flexlinkspro.com/g.ashx?foid=156099.22445.969297&amp;trid=1410543.229949&amp;foc=11&amp;fot=9999&amp;fos=6&quot;&gt;&lt;img src=&quot;http://www.avantlink.com/gbi/22445/969297/132893/160597/image.jpg&quot; /&gt;&lt;/a&gt;",,http://www.avantlink.com/gbi/22445/969297/132893/160597/image.jpg,Y,Y,Y,Y,Y,Y,Y,2,Y,N,0,0,0,N,a:0:{},a:0:{},"a:23:{i:0;s:2:""US"";i:1;s:2:""CA"";i:2;s:2:""MX"";i:3;s:2:""GT"";i:4;s:2:""BZ"";i:5;s:2:""HN"";i:6;s:2:""SV"";i:7;s:2:""NI"";i:8;s:2:""CR"";i:9;s:2:""PA"";i:10;s:2:""CO"";i:11;s:2:""VE"";i:12;s:2:""EC"";i:13;s:2:""PE"";i:14;s:2:""BR"";i:15;s:2:""BO"";i:16;s:2:""PY"";i:17;s:2:""UY"";i:18;s:2:""AR"";i:19;s:2:""CL"";i:20;s:2:""DO"";i:21;s:2:""JM"";i:22;s:2:""TT"";}",1634083200,2145830400
,300X250-107-WholesaleMarineFreeShippingMediumRectangle3-969309-General,"&lt;a rel=&quot;sponsored&quot; href=&quot;https://track.flexlinkspro.com/g.ashx?foid=156099.22445.969309&amp;trid=1410543.229949&amp;foc=11&amp;fot=9999&amp;fos=6&quot;&gt;&lt;img src=&quot;http://www.avantlink.com/gbi/22445/969309/132893/160597/image.jpg&quot; /&gt;&lt;/a&gt;",,http://www.avantlink.com/gbi/22445/969309/132893/160597/image.jpg,Y,Y,Y,Y,Y,Y,Y,2,Y,N,0,0,0,N,a:0:{},a:0:{},"a:23:{i:0;s:2:""US"";i:1;s:2:""CA"";i:2;s:2:""MX"";i:3;s:2:""GT"";i:4;s:2:""BZ"";i:5;s:2:""HN"";i:6;s:2:""SV"";i:7;s:2:""NI"";i:8;s:2:""CR"";i:9;s:2:""PA"";i:10;s:2:""CO"";i:11;s:2:""VE"";i:12;s:2:""EC"";i:13;s:2:""PE"";i:14;s:2:""BR"";i:15;s:2:""BO"";i:16;s:2:""PY"";i:17;s:2:""UY"";i:18;s:2:""AR"";i:19;s:2:""CL"";i:20;s:2:""DO"";i:21;s:2:""JM"";i:22;s:2:""TT"";}",1634083200,2145830400
,300X250-107-WholesaleMarineMediumRectangle-969317-General,"&lt;a rel=&quot;sponsored&quot; href=&quot;https://track.flexlinkspro.com/g.ashx?foid=156099.22445.969317&amp;trid=1410543.229949&amp;foc=11&amp;fot=9999&amp;fos=6&quot;&gt;&lt;img src=&quot;http://www.avantlink.com/gbi/22445/969317/132893/160597/image.jpg&quot; /&gt;&lt;/a&gt;",,http://www.avantlink.com/gbi/22445/969317/132893/160597/image.jpg,Y,Y,Y,Y,Y,Y,Y,2,Y,N,0,0,0,N,a:0:{},a:0:{},"a:23:{i:0;s:2:""US"";i:1;s:2:""CA"";i:2;s:2:""MX"";i:3;s:2:""GT"";i:4;s:2:""BZ"";i:5;s:2:""HN"";i:6;s:2:""SV"";i:7;s:2:""NI"";i:8;s:2:""CR"";i:9;s:2:""PA"";i:10;s:2:""CO"";i:11;s:2:""VE"";i:12;s:2:""EC"";i:13;s:2:""PE"";i:14;s:2:""BR"";i:15;s:2:""BO"";i:16;s:2:""PY"";i:17;s:2:""UY"";i:18;s:2:""AR"";i:19;s:2:""CL"";i:20;s:2:""DO"";i:21;s:2:""JM"";i:22;s:2:""TT"";}",1634083200,2145830400
,300X250-107-WholesaleMarineMercuryEngineParts-989129-General,"&lt;a rel=&quot;sponsored&quot; href=&quot;https://track.flexlinkspro.com/g.ashx?foid=156099.22445.989129&amp;trid=1410543.229949&amp;foc=11&amp;fot=9999&amp;fos=6&quot;&gt;&lt;img src=&quot;http://www.avantlink.com/gbi/22445/989129/132893/160597/image.jpg&quot; /&gt;&lt;/a&gt;",,http://www.avantlink.com/gbi/22445/989129/132893/160597/image.jpg,Y,Y,Y,Y,Y,Y,Y,2,Y,N,0,0,0,N,a:0:{},a:0:{},"a:23:{i:0;s:2:""US"";i:1;s:2:""CA"";i:2;s:2:""MX"";i:3;s:2:""GT"";i:4;s:2:""BZ"";i:5;s:2:""HN"";i:6;s:2:""SV"";i:7;s:2:""NI"";i:8;s:2:""CR"";i:9;s:2:""PA"";i:10;s:2:""CO"";i:11;s:2:""VE"";i:12;s:2:""EC"";i:13;s:2:""PE"";i:14;s:2:""BR"";i:15;s:2:""BO"";i:16;s:2:""PY"";i:17;s:2:""UY"";i:18;s:2:""AR"";i:19;s:2:""CL"";i:20;s:2:""DO"";i:21;s:2:""JM"";i:22;s:2:""TT"";}",1639612800,2145830400
,300X250-107-WholesaleMarineUnderwaterLights-989149-General,"&lt;a rel=&quot;sponsored&quot; href=&quot;https://track.flexlinkspro.com/g.ashx?foid=156099.22445.989149&amp;trid=1410543.229949&amp;foc=11&amp;fot=9999&amp;fos=6&quot;&gt;&lt;img src=&quot;http://www.avantlink.com/gbi/22445/989149/132893/160597/image.jpg&quot; /&gt;&lt;/a&gt;",,http://www.avantlink.com/gbi/22445/989149/132893/160597/image.jpg,Y,Y,Y,Y,Y,Y,Y,2,Y,N,0,0,0,N,a:0:{},a:0:{},"a:23:{i:0;s:2:""US"";i:1;s:2:""CA"";i:2;s:2:""MX"";i:3;s:2:""GT"";i:4;s:2:""BZ"";i:5;s:2:""HN"";i:6;s:2:""SV"";i:7;s:2:""NI"";i:8;s:2:""CR"";i:9;s:2:""PA"";i:10;s:2:""CO"";i:11;s:2:""VE"";i:12;s:2:""EC"";i:13;s:2:""PE"";i:14;s:2:""BR"";i:15;s:2:""BO"";i:16;s:2:""PY"";i:17;s:2:""UY"";i:18;s:2:""AR"";i:19;s:2:""CL"";i:20;s:2:""DO"";i:21;s:2:""JM"";i:22;s:2:""TT"";}",1639612800,2145830400
,300X250-107-WholesaleMarineBiminiTop-989157-General,"&lt;a rel=&quot;sponsored&quot; href=&quot;https://track.flexlinkspro.com/g.ashx?foid=156099.22445.989157&amp;trid=1410543.229949&amp;foc=11&amp;fot=9999&amp;fos=6&quot;&gt;&lt;img src=&quot;http://www.avantlink.com/gbi/22445/989157/132893/160597/image.jpg&quot; /&gt;&lt;/a&gt;",,http://www.avantlink.com/gbi/22445/989157/132893/160597/image.jpg,Y,Y,Y,Y,Y,Y,Y,2,Y,N,0,0,0,N,a:0:{},a:0:{},"a:23:{i:0;s:2:""US"";i:1;s:2:""CA"";i:2;s:2:""MX"";i:3;s:2:""GT"";i:4;s:2:""BZ"";i:5;s:2:""HN"";i:6;s:2:""SV"";i:7;s:2:""NI"";i:8;s:2:""CR"";i:9;s:2:""PA"";i:10;s:2:""CO"";i:11;s:2:""VE"";i:12;s:2:""EC"";i:13;s:2:""PE"";i:14;s:2:""BR"";i:15;s:2:""BO"";i:16;s:2:""PY"";i:17;s:2:""UY"";i:18;s:2:""AR"";i:19;s:2:""CL"";i:20;s:2:""DO"";i:21;s:2:""JM"";i:22;s:2:""TT"";}",1639612800,2145830400
,300X250-107-WholesaleMarinePontoonSeats-989217-General,"&lt;a rel=&quot;sponsored&quot; href=&quot;https://track.flexlinkspro.com/g.ashx?foid=156099.22445.989217&amp;trid=1410543.229949&amp;foc=11&amp;fot=9999&amp;fos=6&quot;&gt;&lt;img src=&quot;http://www.avantlink.com/gbi/22445/989217/132893/160597/image.jpg&quot; /&gt;&lt;/a&gt;",,http://www.avantlink.com/gbi/22445/989217/132893/160597/image.jpg,Y,Y,Y,Y,Y,Y,Y,2,Y,N,0,0,0,N,a:0:{},a:0:{},"a:23:{i:0;s:2:""US"";i:1;s:2:""CA"";i:2;s:2:""MX"";i:3;s:2:""GT"";i:4;s:2:""BZ"";i:5;s:2:""HN"";i:6;s:2:""SV"";i:7;s:2:""NI"";i:8;s:2:""CR"";i:9;s:2:""PA"";i:10;s:2:""CO"";i:11;s:2:""VE"";i:12;s:2:""EC"";i:13;s:2:""PE"";i:14;s:2:""BR"";i:15;s:2:""BO"";i:16;s:2:""PY"";i:17;s:2:""UY"";i:18;s:2:""AR"";i:19;s:2:""CL"";i:20;s:2:""DO"";i:21;s:2:""JM"";i:22;s:2:""TT"";}",1639699200,2145830400
,300X250-110-AirscapeMediumRectangle-1074821-General,"&lt;a rel=&quot;sponsored&quot; href=&quot;https://track.flexlinkspro.com/g.ashx?foid=156099.25813.1074821&amp;trid=1410543.230137&amp;foc=11&amp;fot=9999&amp;fos=6&quot;&gt;&lt;img src=&quot;http://www.avantlink.com/gbi/25813/1074821/132893/160597/image.png&quot; /&gt;&lt;/a&gt;",,http://www.avantlink.com/gbi/25813/1074821/132893/160597/image.png,Y,Y,Y,Y,Y,Y,Y,2,Y,N,0,0,0,N,a:0:{},a:0:{},"a:23:{i:0;s:2:""US"";i:1;s:2:""CA"";i:2;s:2:""MX"";i:3;s:2:""GT"";i:4;s:2:""BZ"";i:5;s:2:""HN"";i:6;s:2:""SV"";i:7;s:2:""NI"";i:8;s:2:""CR"";i:9;s:2:""PA"";i:10;s:2:""CO"";i:11;s:2:""VE"";i:12;s:2:""EC"";i:13;s:2:""PE"";i:14;s:2:""BR"";i:15;s:2:""BO"";i:16;s:2:""PY"";i:17;s:2:""UY"";i:18;s:2:""AR"";i:19;s:2:""CL"";i:20;s:2:""DO"";i:21;s:2:""JM"";i:22;s:2:""TT"";}",1670803200,2145830400
,300X250-110-PlanetaryDesignMediumRectangle-1074829-General,"&lt;a rel=&quot;sponsored&quot; href=&quot;https://track.flexlinkspro.com/g.ashx?foid=156099.25813.1074829&amp;trid=1410543.230137&amp;foc=11&amp;fot=9999&amp;fos=6&quot;&gt;&lt;img src=&quot;http://www.avantlink.com/gbi/25813/1074829/132893/160597/image.png&quot; /&gt;&lt;/a&gt;",,http://www.avantlink.com/gbi/25813/1074829/132893/160597/image.png,Y,Y,Y,Y,Y,Y,Y,2,Y,N,0,0,0,N,a:0:{},a:0:{},"a:23:{i:0;s:2:""US"";i:1;s:2:""CA"";i:2;s:2:""MX"";i:3;s:2:""GT"";i:4;s:2:""BZ"";i:5;s:2:""HN"";i:6;s:2:""SV"";i:7;s:2:""NI"";i:8;s:2:""CR"";i:9;s:2:""PA"";i:10;s:2:""CO"";i:11;s:2:""VE"";i:12;s:2:""EC"";i:13;s:2:""PE"";i:14;s:2:""BR"";i:15;s:2:""BO"";i:16;s:2:""PY"";i:17;s:2:""UY"";i:18;s:2:""AR"";i:19;s:2:""CL"";i:20;s:2:""DO"";i:21;s:2:""JM"";i:22;s:2:""TT"";}",1670803200,2145830400
,300X250-110-BruTrekMediumRectangle-1074841-General,"&lt;a rel=&quot;sponsored&quot; href=&quot;https://track.flexlinkspro.com/g.ashx?foid=156099.25813.1074841&amp;trid=1410543.230137&amp;foc=11&amp;fot=9999&amp;fos=6&quot;&gt;&lt;img src=&quot;http://www.avantlink.com/gbi/25813/1074841/132893/160597/image.png&quot; /&gt;&lt;/a&gt;",,http://www.avantlink.com/gbi/25813/1074841/132893/160597/image.png,Y,Y,Y,Y,Y,Y,Y,2,Y,N,0,0,0,N,a:0:{},a:0:{},"a:23:{i:0;s:2:""US"";i:1;s:2:""CA"";i:2;s:2:""MX"";i:3;s:2:""GT"";i:4;s:2:""BZ"";i:5;s:2:""HN"";i:6;s:2:""SV"";i:7;s:2:""NI"";i:8;s:2:""CR"";i:9;s:2:""PA"";i:10;s:2:""CO"";i:11;s:2:""VE"";i:12;s:2:""EC"";i:13;s:2:""PE"";i:14;s:2:""BR"";i:15;s:2:""BO"";i:16;s:2:""PY"";i:17;s:2:""UY"";i:18;s:2:""AR"";i:19;s:2:""CL"";i:20;s:2:""DO"";i:21;s:2:""JM"";i:22;s:2:""TT"";}",1670803200,2145830400
,300X250-116-300250-2208069-General,"&lt;a rel=&quot;sponsored&quot; href=&quot;https://track.flexlinkspro.com/g.ashx?foid=156074.18694.2208069&amp;trid=1410543.230818&amp;foc=11&amp;fot=9999&amp;fos=6&quot;&gt;&lt;img src=&quot;http://a.impactradius-go.com/display-ad/18694-2208069&quot; /&gt;&lt;/a&gt;",,http://a.impactradius-go.com/display-ad/18694-2208069,Y,Y,Y,Y,Y,Y,Y,8,Y,N,0,0,0,N,a:0:{},a:0:{},"a:23:{i:0;s:2:""US"";i:1;s:2:""CA"";i:2;s:2:""MX"";i:3;s:2:""GT"";i:4;s:2:""BZ"";i:5;s:2:""HN"";i:6;s:2:""SV"";i:7;s:2:""NI"";i:8;s:2:""CR"";i:9;s:2:""PA"";i:10;s:2:""CO"";i:11;s:2:""VE"";i:12;s:2:""EC"";i:13;s:2:""PE"";i:14;s:2:""BR"";i:15;s:2:""BO"";i:16;s:2:""PY"";i:17;s:2:""UY"";i:18;s:2:""AR"";i:19;s:2:""CL"";i:20;s:2:""DO"";i:21;s:2:""JM"";i:22;s:2:""TT"";}",1730937600,2650941780
,300X250-116-300x25040K-1638302-General,"&lt;a rel=&quot;sponsored&quot; href=&quot;https://track.flexlinkspro.com/g.ashx?foid=156074.18694.1638302&amp;trid=1410543.230818&amp;foc=11&amp;fot=9999&amp;fos=6&quot;&gt;&lt;img src=&quot;http://a.impactradius-go.com/display-ad/18694-1638302&quot; /&gt;&lt;/a&gt;",,http://a.impactradius-go.com/display-ad/18694-1638302,Y,Y,Y,Y,Y,Y,Y,8,Y,N,0,0,0,N,a:0:{},a:0:{},"a:23:{i:0;s:2:""US"";i:1;s:2:""CA"";i:2;s:2:""MX"";i:3;s:2:""GT"";i:4;s:2:""BZ"";i:5;s:2:""HN"";i:6;s:2:""SV"";i:7;s:2:""NI"";i:8;s:2:""CR"";i:9;s:2:""PA"";i:10;s:2:""CO"";i:11;s:2:""VE"";i:12;s:2:""EC"";i:13;s:2:""PE"";i:14;s:2:""BR"";i:15;s:2:""BO"";i:16;s:2:""PY"";i:17;s:2:""UY"";i:18;s:2:""AR"";i:19;s:2:""CL"";i:20;s:2:""DO"";i:21;s:2:""JM"";i:22;s:2:""TT"";}",1679011200,2650941780
,300X250-116-300250-2084336-General,"&lt;a rel=&quot;sponsored&quot; href=&quot;https://track.flexlinkspro.com/g.ashx?foid=156074.18694.2084336&amp;trid=1410543.230818&amp;foc=11&amp;fot=9999&amp;fos=6&quot;&gt;&lt;img src=&quot;http://a.impactradius-go.com/display-ad/18694-2084336&quot; /&gt;&lt;/a&gt;",,http://a.impactradius-go.com/display-ad/18694-2084336,Y,Y,Y,Y,Y,Y,Y,8,Y,N,0,0,0,N,a:0:{},a:0:{},"a:23:{i:0;s:2:""US"";i:1;s:2:""CA"";i:2;s:2:""MX"";i:3;s:2:""GT"";i:4;s:2:""BZ"";i:5;s:2:""HN"";i:6;s:2:""SV"";i:7;s:2:""NI"";i:8;s:2:""CR"";i:9;s:2:""PA"";i:10;s:2:""CO"";i:11;s:2:""VE"";i:12;s:2:""EC"";i:13;s:2:""PE"";i:14;s:2:""BR"";i:15;s:2:""BO"";i:16;s:2:""PY"";i:17;s:2:""UY"";i:18;s:2:""AR"";i:19;s:2:""CL"";i:20;s:2:""DO"";i:21;s:2:""JM"";i:22;s:2:""TT"";}",1719964800,2650941780
,300X250-116-300x250-1993705-General,"&lt;a rel=&quot;sponsored&quot; href=&quot;https://track.flexlinkspro.com/g.ashx?foid=156074.18694.1993705&amp;trid=1410543.230818&amp;foc=11&amp;fot=9999&amp;fos=6&quot;&gt;&lt;img src=&quot;http://a.impactradius-go.com/display-ad/18694-1993705&quot; /&gt;&lt;/a&gt;",,http://a.impactradius-go.com/display-ad/18694-1993705,Y,Y,Y,Y,Y,Y,Y,8,Y,N,0,0,0,N,a:0:{},a:0:{},"a:23:{i:0;s:2:""US"";i:1;s:2:""CA"";i:2;s:2:""MX"";i:3;s:2:""GT"";i:4;s:2:""BZ"";i:5;s:2:""HN"";i:6;s:2:""SV"";i:7;s:2:""NI"";i:8;s:2:""CR"";i:9;s:2:""PA"";i:10;s:2:""CO"";i:11;s:2:""VE"";i:12;s:2:""EC"";i:13;s:2:""PE"";i:14;s:2:""BR"";i:15;s:2:""BO"";i:16;s:2:""PY"";i:17;s:2:""UY"";i:18;s:2:""AR"";i:19;s:2:""CL"";i:20;s:2:""DO"";i:21;s:2:""JM"";i:22;s:2:""TT"";}",1711584000,2650941780
,300X250-116-300250-2009553-General,"&lt;a rel=&quot;sponsored&quot; href=&quot;https://track.flexlinkspro.com/g.ashx?foid=156074.18694.2009553&amp;trid=1410543.230818&amp;foc=11&amp;fot=9999&amp;fos=6&quot;&gt;&lt;img src=&quot;http://a.impactradius-go.com/display-ad/18694-2009553&quot; /&gt;&lt;/a&gt;",,http://a.impactradius-go.com/display-ad/18694-2009553,Y,Y,Y,Y,Y,Y,Y,8,Y,N,0,0,0,N,a:0:{},a:0:{},"a:23:{i:0;s:2:""US"";i:1;s:2:""CA"";i:2;s:2:""MX"";i:3;s:2:""GT"";i:4;s:2:""BZ"";i:5;s:2:""HN"";i:6;s:2:""SV"";i:7;s:2:""NI"";i:8;s:2:""CR"";i:9;s:2:""PA"";i:10;s:2:""CO"";i:11;s:2:""VE"";i:12;s:2:""EC"";i:13;s:2:""PE"";i:14;s:2:""BR"";i:15;s:2:""BO"";i:16;s:2:""PY"";i:17;s:2:""UY"";i:18;s:2:""AR"";i:19;s:2:""CL"";i:20;s:2:""DO"";i:21;s:2:""JM"";i:22;s:2:""TT"";}",1713312000,2650941780
,300X250-116-300250-2978318-General,"&lt;a rel=&quot;sponsored&quot; href=&quot;https://track.flexlinkspro.com/g.ashx?foid=156074.18694.2978318&amp;trid=1410543.230818&amp;foc=11&amp;fot=9999&amp;fos=6&quot;&gt;&lt;img src=&quot;http://a.impactradius-go.com/display-ad/18694-2978318&quot; /&gt;&lt;/a&gt;",,http://a.impactradius-go.com/display-ad/18694-2978318,Y,Y,Y,Y,Y,Y,Y,8,Y,N,0,0,0,N,a:0:{},a:0:{},"a:23:{i:0;s:2:""US"";i:1;s:2:""CA"";i:2;s:2:""MX"";i:3;s:2:""GT"";i:4;s:2:""BZ"";i:5;s:2:""HN"";i:6;s:2:""SV"";i:7;s:2:""NI"";i:8;s:2:""CR"";i:9;s:2:""PA"";i:10;s:2:""CO"";i:11;s:2:""VE"";i:12;s:2:""EC"";i:13;s:2:""PE"";i:14;s:2:""BR"";i:15;s:2:""BO"";i:16;s:2:""PY"";i:17;s:2:""UY"";i:18;s:2:""AR"";i:19;s:2:""CL"";i:20;s:2:""DO"";i:21;s:2:""JM"";i:22;s:2:""TT"";}",1747267200,2650941780
,300X250-116-300x2502-1709586-General,"&lt;a rel=&quot;sponsored&quot; href=&quot;https://track.flexlinkspro.com/g.ashx?foid=156074.18694.1709586&amp;trid=1410543.230818&amp;foc=11&amp;fot=9999&amp;fos=6&quot;&gt;&lt;img src=&quot;http://a.impactradius-go.com/display-ad/18694-1709586&quot; /&gt;&lt;/a&gt;",,http://a.impactradius-go.com/display-ad/18694-1709586,Y,Y,Y,Y,Y,Y,Y,8,Y,N,0,0,0,N,a:0:{},a:0:{},"a:23:{i:0;s:2:""US"";i:1;s:2:""CA"";i:2;s:2:""MX"";i:3;s:2:""GT"";i:4;s:2:""BZ"";i:5;s:2:""HN"";i:6;s:2:""SV"";i:7;s:2:""NI"";i:8;s:2:""CR"";i:9;s:2:""PA"";i:10;s:2:""CO"";i:11;s:2:""VE"";i:12;s:2:""EC"";i:13;s:2:""PE"";i:14;s:2:""BR"";i:15;s:2:""BO"";i:16;s:2:""PY"";i:17;s:2:""UY"";i:18;s:2:""AR"";i:19;s:2:""CL"";i:20;s:2:""DO"";i:21;s:2:""JM"";i:22;s:2:""TT"";}",1685577600,2650941780
,300X250-116-300x25002-1795811-General,"&lt;a rel=&quot;sponsored&quot; href=&quot;https://track.flexlinkspro.com/g.ashx?foid=156074.18694.1795811&amp;trid=1410543.230818&amp;foc=11&amp;fot=9999&amp;fos=6&quot;&gt;&lt;img src=&quot;http://a.impactradius-go.com/display-ad/18694-1795811&quot; /&gt;&lt;/a&gt;",,http://a.impactradius-go.com/display-ad/18694-1795811,Y,Y,Y,Y,Y,Y,Y,8,Y,N,0,0,0,N,a:0:{},a:0:{},"a:23:{i:0;s:2:""US"";i:1;s:2:""CA"";i:2;s:2:""MX"";i:3;s:2:""GT"";i:4;s:2:""BZ"";i:5;s:2:""HN"";i:6;s:2:""SV"";i:7;s:2:""NI"";i:8;s:2:""CR"";i:9;s:2:""PA"";i:10;s:2:""CO"";i:11;s:2:""VE"";i:12;s:2:""EC"";i:13;s:2:""PE"";i:14;s:2:""BR"";i:15;s:2:""BO"";i:16;s:2:""PY"";i:17;s:2:""UY"";i:18;s:2:""AR"";i:19;s:2:""CL"";i:20;s:2:""DO"";i:21;s:2:""JM"";i:22;s:2:""TT"";}",1693526400,2650941780
,300X250-116-300x250-1678756-General,"&lt;a rel=&quot;sponsored&quot; href=&quot;https://track.flexlinkspro.com/g.ashx?foid=156074.18694.1678756&amp;trid=1410543.230818&amp;foc=11&amp;fot=9999&amp;fos=6&quot;&gt;&lt;img src=&quot;http://a.impactradius-go.com/display-ad/18694-1678756&quot; /&gt;&lt;/a&gt;",,http://a.impactradius-go.com/display-ad/18694-1678756,Y,Y,Y,Y,Y,Y,Y,8,Y,N,0,0,0,N,a:0:{},a:0:{},"a:23:{i:0;s:2:""US"";i:1;s:2:""CA"";i:2;s:2:""MX"";i:3;s:2:""GT"";i:4;s:2:""BZ"";i:5;s:2:""HN"";i:6;s:2:""SV"";i:7;s:2:""NI"";i:8;s:2:""CR"";i:9;s:2:""PA"";i:10;s:2:""CO"";i:11;s:2:""VE"";i:12;s:2:""EC"";i:13;s:2:""PE"";i:14;s:2:""BR"";i:15;s:2:""BO"";i:16;s:2:""PY"";i:17;s:2:""UY"";i:18;s:2:""AR"";i:19;s:2:""CL"";i:20;s:2:""DO"";i:21;s:2:""JM"";i:22;s:2:""TT"";}",1682553600,2650941780
,300X250-116--2051523-General,"&lt;a rel=&quot;sponsored&quot; href=&quot;https://track.flexlinkspro.com/g.ashx?foid=156074.18694.2051523&amp;trid=1410543.230818&amp;foc=11&amp;fot=9999&amp;fos=6&quot;&gt;&lt;img src=&quot;http://a.impactradius-go.com/display-ad/18694-2051523&quot; /&gt;&lt;/a&gt;",,http://a.impactradius-go.com/display-ad/18694-2051523,Y,Y,Y,Y,Y,Y,Y,8,Y,N,0,0,0,N,a:0:{},a:0:{},"a:23:{i:0;s:2:""US"";i:1;s:2:""CA"";i:2;s:2:""MX"";i:3;s:2:""GT"";i:4;s:2:""BZ"";i:5;s:2:""HN"";i:6;s:2:""SV"";i:7;s:2:""NI"";i:8;s:2:""CR"";i:9;s:2:""PA"";i:10;s:2:""CO"";i:11;s:2:""VE"";i:12;s:2:""EC"";i:13;s:2:""PE"";i:14;s:2:""BR"";i:15;s:2:""BO"";i:16;s:2:""PY"";i:17;s:2:""UY"";i:18;s:2:""AR"";i:19;s:2:""CL"";i:20;s:2:""DO"";i:21;s:2:""JM"";i:22;s:2:""TT"";}",1717545600,2650941780
,300X250-121-AmericasBestDashCam-3133974-General,"&lt;a rel=&quot;sponsored&quot; href=&quot;https://track.flexlinkspro.com/g.ashx?foid=156074.20811.3133974&amp;trid=1410543.232583&amp;foc=11&amp;fot=9999&amp;fos=6&quot;&gt;&lt;img src=&quot;http://a.impactradius-go.com/display-ad/20811-3133974&quot; /&gt;&lt;/a&gt;",,http://a.impactradius-go.com/display-ad/20811-3133974,Y,Y,Y,Y,Y,Y,Y,2,Y,N,0,0,0,N,a:0:{},a:0:{},"a:23:{i:0;s:2:""US"";i:1;s:2:""CA"";i:2;s:2:""MX"";i:3;s:2:""GT"";i:4;s:2:""BZ"";i:5;s:2:""HN"";i:6;s:2:""SV"";i:7;s:2:""NI"";i:8;s:2:""CR"";i:9;s:2:""PA"";i:10;s:2:""CO"";i:11;s:2:""VE"";i:12;s:2:""EC"";i:13;s:2:""PE"";i:14;s:2:""BR"";i:15;s:2:""BO"";i:16;s:2:""PY"";i:17;s:2:""UY"";i:18;s:2:""AR"";i:19;s:2:""CL"";i:20;s:2:""DO"";i:21;s:2:""JM"";i:22;s:2:""TT"";}",1753142400,1816992000
,300X250-144-300x2502-1823483-General,"&lt;a rel=&quot;sponsored&quot; href=&quot;https://track.flexlinkspro.com/g.ashx?foid=156074.18695.1823483&amp;trid=1410543.233408&amp;foc=11&amp;fot=9999&amp;fos=6&quot;&gt;&lt;img src=&quot;http://a.impactradius-go.com/display-ad/18695-1823483&quot; /&gt;&lt;/a&gt;",,http://a.impactradius-go.com/display-ad/18695-1823483,Y,Y,Y,Y,Y,Y,Y,8,Y,N,0,0,0,N,a:0:{},a:0:{},"a:1:{i:0;s:2:""CA"";}",1696118400,2650941780
